UTC,Latitude,Longitude,Altitude,SOG (knots),COG (deg),IMU Heading (avg),Apparent Wind Speed (knots),Apparent Wind Angle (deg),AWS X-Component,AWS Y-Component,True Wind Speed (knots),True Wind Direction (deg),Speed Through Water (knots),STW X-Component,STW Y-Component,Current Speed (knots),Current Direction (deg),Current X-Component,Current Y-Component,Errors
05:,48.651131,-123.394716,-17088,0.04,271.74,91.09,0.00,0.00,0.00,0.00,0.05,29.23,0.00,0.00,0.00,0.05,209.23,-0.03,-0.05,None
05:,48.651129,-123.394709,-15947,0.02,199.75,199.11,0.00,0.00,0.00,0.00,0.02,19.75,0.00,0.00,0.00,0.02,199.75,-0.01,-0.02,None
05:,48.651169,-123.394742,-15010,0.11,123.10,91.00,0.00,0.00,0.00,0.00,0.08,303.10,0.00,0.00,0.00,0.08,123.10,0.07,-0.05,None
05:,48.651132,-123.394729,-16252,0.03,130.22,91.23,0.00,0.00,0.00,0.00,0.03,310.22,0.00,0.00,0.00,0.03,130.22,0.03,-0.02,None
,48.651126,-123.394745,-19854,0.06,280.70,91.68,0.00,0.00,0.00,0.00,0.04,100.70,0.00,0.00,0.00,0.04,280.70,-0.04,0.01,None
,48.651118,-123.394737,-24371,0.05,285.05,198.43,0.00,0.00,0.00,0.00,0.05,105.05,0.00,0.00,0.00,0.05,285.05,-0.05,0.01,None
,48.651121,-123.394740,-19640,0.02,285.05,90.92,0.00,0.00,0.00,0.00,0.05,105.05,0.00,0.00,0.00,0.05,285.05,-0.04,0.01,None
,48.651115,-123.394735,-20961,0.05,51.37,90.81,0.00,0.00,0.00,0.00,0.06,231.37,0.00,0.00,0.00,0.06,51.37,0.05,0.04,None
,48.651123,-123.394750,-18921,0.18,340.28,90.41,0.00,0.00,0.00,0.00,0.04,193.18,0.00,0.00,0.00,0.04,13.18,0.01,0.04,None
01:,48.651134,-123.394746,-18350,0.20,57.26,91.46,0.00,0.00,0.00,0.00,0.06,237.26,0.00,0.00,0.00,0.06,57.26,0.05,0.03,None
06:,48.651130,-123.394730,-20499,0.10,46.40,90.61,0.00,0.00,0.00,0.00,0.05,226.40,0.00,0.00,0.00,0.05,46.40,0.04,0.03,None
,48.651096,-123.394737,-22288,0.12,209.05,91.08,0.00,0.00,0.00,0.00,0.25,29.05,0.00,0.00,0.00,0.25,209.05,-0.12,-0.22,None
,48.651124,-123.394748,-15867,0.30,53.93,90.64,0.00,0.00,0.00,0.00,0.45,233.93,0.00,0.00,0.00,0.45,53.93,0.36,0.26,None
,48.651115,-123.394835,-20393,0.33,243.10,91.54,0.00,0.00,0.00,0.00,0.60,46.63,0.00,0.00,0.00,0.60,226.63,-0.43,-0.41,None
,48.651353,-123.394226,-16892,2.42,53.24,322.00,0.00,0.00,0.00,0.00,2.42,233.24,0.00,0.00,0.00,2.42,53.24,1.94,1.45,None
,48.653275,-123.392335,-23840,2.49,191.94,77.03,0.00,0.00,0.00,0.00,2.61,4.22,0.00,0.00,0.00,2.61,184.22,-0.19,-2.61,None
,48.650643,-123.389881,-22660,2.97,119.13,130.85,0.00,0.00,0.00,0.00,2.53,304.51,0.00,0.00,0.00,2.53,124.51,2.08,-1.43,None
,48.648268,-123.386424,-23645,1.37,141.45,124.45,0.00,0.00,0.00,0.00,2.46,314.05,0.00,0.00,0.00,2.46,134.05,1.76,-1.71,None
,48.644995,-123.382608,-14926,4.07,153.38,122.11,0.00,0.00,0.00,0.00,4.34,331.83,0.00,0.00,0.00,4.34,151.83,2.05,-3.83,None
,48.640424,-123.377473,-13313,4.97,139.30,133.66,0.00,0.00,0.00,0.00,4.52,322.30,0.00,0.00,0.00,4.52,142.30,2.76,-3.58,None
,48.635863,-123.372473,-21141,3.91,142.06,138.09,0.00,0.00,0.00,0.00,3.32,320.45,0.00,0.00,0.00,3.32,140.45,2.12,-2.56,None
01:,48.632256,-123.367690,-29865,3.46,149.34,134.58,0.00,0.00,0.00,0.00,2.73,324.14,0.00,0.00,0.00,2.73,144.14,1.60,-2.21,None
07:00,48.627921,-123.361675,-15620,6.75,135.12,133.42,0.00,0.00,0.00,0.00,3.81,321.78,0.00,0.00,0.00,3.81,141.78,2.36,-2.99,None
00,48.624508,-123.356137,-4309,3.56,93.00,158.75,0.00,0.00,0.00,0.00,3.60,299.50,0.00,0.00,0.00,3.60,119.50,3.13,-1.77,None
01,48.621374,-123.350475,-20330,2.94,119.33,175.65,0.00,0.00,0.00,0.00,2.99,310.38,0.00,0.00,0.00,2.99,130.38,2.28,-1.94,None
02,48.616107,-123.341959,-22752,7.50,138.31,131.79,0.00,0.00,0.00,0.00,7.14,317.12,0.00,0.00,0.00,7.14,137.12,4.86,-5.23,None
02,48.608803,-123.331207,-15042,6.79,138.32,131.51,0.00,0.00,0.00,0.00,7.26,314.05,0.00,0.00,0.00,7.26,134.05,5.22,-5.05,None
03,48.600339,-123.322882,-24886,8.24,144.39,126.92,0.00,0.00,0.00,0.00,7.45,323.28,0.00,0.00,0.00,7.45,143.28,4.46,-5.97,None
03,48.591787,-123.315010,-18310,8.15,150.34,107.78,0.00,0.00,0.00,0.00,7.60,334.92,0.00,0.00,0.00,7.60,154.92,3.22,-6.88,None
04,48.582567,-123.308487,-17640,8.07,153.08,110.92,0.00,0.00,0.00,0.00,7.09,331.74,0.00,0.00,0.00,7.09,151.74,3.36,-6.24,None
04,48.573819,-123.301604,-22520,6.72,150.86,113.31,0.00,0.00,0.00,0.00,6.85,334.13,0.00,0.00,0.00,6.85,154.13,2.99,-6.16,None
05,48.566159,-123.295458,-27445,5.25,156.74,118.74,0.00,0.00,0.00,0.00,5.68,339.19,0.00,0.00,0.00,5.68,159.19,2.02,-5.31,None
06,48.559702,-123.290291,-27867,4.24,149.51,110.70,0.00,0.00,0.00,0.00,5.98,335.28,0.00,0.00,0.00,5.98,155.28,2.50,-5.43,None
02:07,48.554260,-123.284866,-20854,6.76,141.46,120.33,0.00,0.00,0.00,0.00,5.26,328.97,0.00,0.00,0.00,5.26,148.97,2.71,-4.50,None
07:08,48.548912,-123.279617,-14085,4.76,147.00,126.54,0.00,0.00,0.00,0.00,3.93,315.55,0.00,0.00,0.00,3.93,135.55,2.75,-2.80,None
08,48.543635,-123.273528,-25678,5.51,145.91,139.84,0.00,0.00,0.00,0.00,5.35,316.40,0.00,0.00,0.00,5.35,136.40,3.69,-3.87,None
08,48.539295,-123.265595,-19908,4.81,125.54,252.10,0.00,0.00,0.00,0.00,4.81,305.54,0.00,0.00,0.00,4.81,125.54,3.92,-2.80,None
09,48.534695,-123.257330,-13898,5.39,121.63,155.88,0.00,0.00,0.00,0.00,4.99,306.90,0.00,0.00,0.00,4.99,126.90,3.99,-3.00,None
09,48.530363,-123.248724,-17133,4.52,123.55,144.46,0.00,0.00,0.00,0.00,5.04,304.92,0.00,0.00,0.00,5.04,124.92,4.13,-2.88,None
,48.527260,-123.239955,-19766,5.92,127.40,150.25,0.00,0.00,0.00,0.00,5.16,304.68,0.00,0.00,0.00,5.16,124.68,4.24,-2.94,None
,48.523345,-123.230596,-25828,9.05,135.95,148.00,0.00,0.00,0.00,0.00,5.51,306.18,0.00,0.00,0.00,5.51,126.18,4.44,-3.25,None
,48.518096,-123.220795,-32967,6.58,136.84,147.15,0.00,0.00,0.00,0.00,6.36,317.10,0.00,0.00,0.00,6.36,137.10,4.33,-4.66,None
,48.512041,-123.210443,-33499,7.51,121.54,145.79,0.00,0.00,0.00,0.00,6.71,303.74,0.00,0.00,0.00,6.71,123.74,5.58,-3.73,None
,48.505562,-123.200789,-14923,7.42,141.50,131.81,0.00,0.00,0.00,0.00,7.08,326.68,0.00,0.00,0.00,7.08,146.68,3.89,-5.92,None
,48.497574,-123.190947,-14735,7.78,144.84,128.72,0.00,0.00,0.00,0.00,7.85,319.20,0.00,0.00,0.00,7.85,139.20,5.13,-5.94,None
02:,48.489548,-123.180857,-20372,7.71,140.09,130.68,0.00,0.00,0.00,0.00,7.97,319.84,0.00,0.00,0.00,7.97,139.84,5.14,-6.09,None
07:,48.480873,-123.169356,-16490,8.57,143.81,239.41,0.00,0.00,0.00,0.00,8.57,323.81,0.00,0.00,0.00,8.57,143.81,5.06,-6.91,None
,48.471401,-123.159492,-18266,10.12,150.51,112.14,0.00,0.00,0.00,0.00,8.98,327.85,0.00,0.00,0.00,8.98,147.85,4.78,-7.60,None
,48.462227,-123.150883,-23419,8.39,139.87,132.23,0.00,0.00,0.00,0.00,7.80,319.82,0.00,0.00,0.00,7.80,139.82,5.04,-5.96,None
,48.455218,-123.139902,-19041,6.13,132.35,147.93,0.00,0.00,0.00,0.00,6.05,312.49,0.00,0.00,0.00,6.05,132.49,4.46,-4.09,None
,48.447307,-123.130668,-20262,7.61,149.79,108.15,0.00,0.00,0.00,0.00,7.82,328.01,0.00,0.00,0.00,7.82,148.01,4.14,-6.63,None
,48.435581,-123.122328,-14806,8.73,150.42,226.35,0.00,0.00,0.00,0.00,8.73,330.42,0.00,0.00,0.00,8.73,150.42,4.31,-7.60,None
,48.424617,-123.112454,-15626,6.16,152.96,94.81,0.00,0.00,0.00,0.00,7.74,334.74,0.00,0.00,0.00,7.74,154.74,3.30,-7.00,None
,48.417617,-123.104648,-25114,3.13,145.68,238.12,0.00,0.00,0.00,0.00,3.13,325.68,0.00,0.00,0.00,3.13,145.68,1.76,-2.58,None
,48.412712,-123.098107,-10435,4.78,141.72,229.00,0.00,0.00,0.00,0.00,4.78,321.72,0.00,0.00,0.00,4.78,141.72,2.96,-3.75,None
,48.406741,-123.090516,-22782,5.54,139.50,113.03,0.00,0.00,0.00,0.00,5.42,319.86,0.00,0.00,0.00,5.42,139.86,3.49,-4.14,None
,48.401911,-123.084403,-24080,2.62,137.92,237.08,0.00,0.00,0.00,0.00,2.62,317.92,0.00,0.00,0.00,2.62,137.92,1.76,-1.94,None
02:,48.396487,-123.077028,-23300,6.22,139.56,117.85,0.00,0.00,0.00,0.00,5.65,324.34,0.00,0.00,0.00,5.65,144.34,3.29,-4.59,None
07:,48.390697,-123.069148,-26800,6.06,147.70,111.47,0.00,0.00,0.00,0.00,5.97,320.88,0.00,0.00,0.00,5.97,140.88,3.76,-4.63,None
,48.384375,-123.061101,-24156,4.73,117.65,129.67,0.00,0.00,0.00,0.00,5.46,316.70,0.00,0.00,0.00,5.46,136.70,3.74,-3.97,None
,48.380213,-123.053041,-42275,6.17,133.97,126.57,0.00,0.00,0.00,0.00,5.17,314.80,0.00,0.00,0.00,5.17,134.80,3.67,-3.64,None
,48.376580,-123.044626,-35140,5.61,121.55,133.84,0.00,0.00,0.00,0.00,5.01,305.76,0.00,0.00,0.00,5.01,125.76,4.07,-2.93,None
,48.372435,-123.036718,-11226,4.05,129.56,122.23,0.00,0.00,0.00,0.00,4.51,311.18,0.00,0.00,0.00,4.51,131.18,3.40,-2.97,None
,48.367068,-123.028979,-27646,4.23,150.63,114.00,0.00,0.00,0.00,0.00,6.17,322.61,0.00,0.00,0.00,6.17,142.61,3.75,-4.91,None
,48.361300,-123.022086,-25979,4.40,141.02,112.13,0.00,0.00,0.00,0.00,5.02,309.30,0.00,0.00,0.00,5.02,129.30,3.89,-3.18,None
,48.355202,-123.014657,-19154,5.34,129.69,114.85,0.00,0.00,0.00,0.00,5.82,319.62,0.00,0.00,0.00,5.82,139.62,3.77,-4.44,None
,48.349677,-123.007149,-25962,5.88,146.49,234.55,0.00,0.00,0.00,0.00,5.88,326.49,0.00,0.00,0.00,5.88,146.49,3.24,-4.90,None
,48.344568,-122.999541,-15088,4.41,127.09,113.90,0.00,0.00,0.00,0.00,4.52,308.78,0.00,0.00,0.00,4.52,128.78,3.52,-2.83,None
,48.339313,-122.992348,-22293,4.01,127.36,111.51,0.00,0.00,0.00,0.00,5.49,318.38,0.00,0.00,0.00,5.49,138.38,3.65,-4.10,None
02:,48.333905,-122.985153,-21558,4.79,135.71,109.55,0.00,0.00,0.00,0.00,5.32,315.01,0.00,0.00,0.00,5.32,135.01,3.76,-3.76,None
07:,48.329218,-122.977110,-22140,4.90,136.27,102.70,0.00,0.00,0.00,0.00,5.33,305.69,0.00,0.00,0.00,5.33,125.69,4.33,-3.11,None
,48.325139,-122.967933,-26624,4.86,116.11,124.11,0.00,0.00,0.00,0.00,5.74,302.66,0.00,0.00,0.00,5.74,122.66,4.83,-3.10,None
,48.321766,-122.957503,-21974,5.72,121.28,125.17,0.00,0.00,0.00,0.00,5.82,300.78,0.00,0.00,0.00,5.82,120.78,5.00,-2.98,None
,48.317046,-122.948236,-23681,5.08,134.82,111.47,0.00,0.00,0.00,0.00,5.68,320.23,0.00,0.00,0.00,5.68,140.23,3.64,-4.37,None
,48.311625,-122.939664,-28280,5.70,130.92,114.44,0.00,0.00,0.00,0.00,6.68,321.53,0.00,0.00,0.00,6.68,141.53,4.16,-5.23,None
,48.306061,-122.931690,-18882,5.36,130.11,98.77,0.00,0.00,0.00,0.00,5.48,316.44,0.00,0.00,0.00,5.48,136.44,3.77,-3.97,None
,48.301239,-122.924179,-18998,5.47,138.62,224.36,0.00,0.00,0.00,0.00,5.47,318.62,0.00,0.00,0.00,5.47,138.62,3.62,-4.11,None
,48.296326,-122.917188,-24586,5.01,144.64,99.48,0.00,0.00,0.00,0.00,5.00,321.12,0.00,0.00,0.00,5.00,141.12,3.14,-3.89,None
,48.291043,-122.910651,-22777,5.70,150.97,100.58,0.00,0.00,0.00,0.00,4.99,319.73,0.00,0.00,0.00,4.99,139.73,3.22,-3.80,None
,48.284717,-122.904493,-23011,5.91,157.87,92.86,0.00,0.00,0.00,0.00,5.77,330.61,0.00,0.00,0.00,5.77,150.61,2.83,-5.03,None
,48.278122,-122.897723,-24008,5.94,150.27,100.33,0.00,0.00,0.00,0.00,6.05,328.84,0.00,0.00,0.00,6.05,148.84,3.13,-5.18,None
02:,48.270484,-122.891341,-25183,7.01,156.56,98.16,0.00,0.00,0.00,0.00,7.18,342.53,0.00,0.00,0.00,7.18,162.53,2.16,-6.85,None
07:,48.262409,-122.883439,-21037,7.34,144.55,109.69,0.00,0.00,0.00,0.00,6.86,322.56,0.00,0.00,0.00,6.86,142.56,4.17,-5.45,None
,48.255064,-122.874004,-25811,6.89,137.89,241.37,0.00,0.00,0.00,0.00,6.89,317.89,0.00,0.00,0.00,6.89,137.89,4.62,-5.11,None
,48.248609,-122.862844,-27661,6.90,126.11,254.43,0.00,0.00,0.00,0.00,6.90,306.11,0.00,0.00,0.00,6.90,126.11,5.57,-4.07,None
,48.242329,-122.852713,-25922,5.15,134.98,130.71,0.00,0.00,0.00,0.00,5.65,317.18,0.00,0.00,0.00,5.65,137.18,3.84,-4.14,None
,48.236894,-122.844980,-23133,5.13,138.30,131.99,0.00,0.00,0.00,0.00,4.94,316.34,0.00,0.00,0.00,4.94,136.34,3.41,-3.57,None
,48.231890,-122.837207,-33124,4.75,131.26,123.73,0.00,0.00,0.00,0.00,5.52,306.00,0.00,0.00,0.00,5.52,126.00,4.47,-3.25,None
,48.227111,-122.828851,-35035,5.32,120.60,249.69,0.00,0.00,0.00,0.00,5.32,300.60,0.00,0.00,0.00,5.32,120.60,4.58,-2.71,None
,48.221240,-122.820368,-33570,7.05,137.43,131.73,0.00,0.00,0.00,0.00,5.85,305.95,0.00,0.00,0.00,5.85,125.95,4.74,-3.43,None
,48.214679,-122.811263,-22089,7.76,142.81,115.87,0.00,0.00,0.00,0.00,6.90,321.07,0.00,0.00,0.00,6.90,141.07,4.33,-5.37,None
,48.207909,-122.800767,-24691,7.05,132.00,234.98,0.00,0.00,0.00,0.00,7.05,312.00,0.00,0.00,0.00,7.05,132.00,5.24,-4.72,None
,48.201069,-122.788937,-21355,8.21,131.18,114.09,0.00,0.00,0.00,0.00,7.67,308.87,0.00,0.00,0.00,7.67,128.87,5.97,-4.82,None
02:,48.193405,-122.776391,-21132,8.65,132.47,235.12,0.00,0.00,0.00,0.00,8.65,312.47,0.00,0.00,0.00,8.65,132.47,6.38,-5.84,None
07:,48.185232,-122.762975,-18532,8.76,136.55,109.97,0.00,0.00,0.00,0.00,8.53,313.61,0.00,0.00,0.00,8.53,133.61,6.17,-5.88,None
,48.176039,-122.751220,-19788,10.60,153.68,98.32,0.00,0.00,0.00,0.00,8.69,325.44,0.00,0.00,0.00,8.69,145.44,4.93,-7.16,None
,48.165825,-122.744683,-16836,8.45,175.52,59.75,0.00,0.00,0.00,0.00,8.41,354.25,0.00,0.00,0.00,8.41,174.25,0.84,-8.37,None
,48.155068,-122.740528,-22486,7.23,156.40,179.11,0.00,0.00,0.00,0.00,7.23,336.40,0.00,0.00,0.00,7.23,156.40,2.89,-6.63,None
,48.145929,-122.738390,-23886,6.17,192.04,52.16,0.00,0.00,0.00,0.00,6.16,7.42,0.00,0.00,0.00,6.16,187.42,-0.80,-6.11,None
,48.137624,-122.740530,-21669,6.04,190.68,58.90,0.00,0.00,0.00,0.00,6.36,12.49,0.00,0.00,0.00,6.36,192.49,-1.38,-6.21,None
,48.130271,-122.742240,-22602,5.18,188.12,62.60,0.00,0.00,0.00,0.00,5.29,8.67,0.00,0.00,0.00,5.29,188.67,-0.80,-5.23,None
,48.124041,-122.743893,-25754,4.14,199.56,52.42,0.00,0.00,0.00,0.00,4.62,14.79,0.00,0.00,0.00,4.62,194.79,-1.18,-4.46,None
,48.118525,-122.744936,-20159,4.14,182.26,182.78,0.00,0.00,0.00,0.00,4.14,2.26,0.00,0.00,0.00,4.14,182.26,-0.16,-4.14,None
00,48.117515,-122.745087,-21824,1.74,192.86,52.84,0.00,0.00,0.00,0.00,1.35,9.99,0.00,0.00,0.00,1.35,189.99,-0.23,-1.33,None
00,48.116018,-122.749116,-20216,2.73,259.65,118.68,0.00,0.00,0.00,0.00,2.73,79.65,0.00,0.00,0.00,2.73,259.65,-2.68,-0.49,None
03:01,48.116540,-122.750568,-23263,0.55,59.28,16.49,0.00,0.00,0.00,0.00,0.91,235.68,0.00,0.00,0.00,0.91,55.68,0.75,0.51,None
08:02,48.116558,-122.750478,-20044,0.18,93.93,15.23,0.00,0.00,0.00,0.00,0.09,273.93,0.00,0.00,0.00,0.09,93.93,0.09,-0.01,None
03,48.116545,-122.750517,-24475,0.11,186.38,15.69,0.00,0.00,0.00,0.00,0.27,6.38,0.00,0.00,0.00,0.27,186.38,-0.03,-0.27,None
04,48.116565,-122.750525,-25431,0.12,289.90,16.16,0.00,0.00,0.00,0.00,0.13,109.90,0.00,0.00,0.00,0.13,289.90,-0.13,0.05,None
04,48.116546,-122.750528,-28283,0.10,81.17,16.70,0.00,0.00,0.00,0.00,0.17,261.17,0.00,0.00,0.00,0.17,81.17,0.17,0.03,None
04,48.116563,-122.750501,-22943,0.22,277.07,15.70,0.00,0.00,0.00,0.00,0.15,97.07,0.00,0.00,0.00,0.15,277.07,-0.15,0.02,None
05,48.116571,-122.750488,-20089,0.05,143.81,16.71,0.00,0.00,0.00,0.00,0.20,328.88,0.00,0.00,0.00,0.20,148.88,0.10,-0.17,None
06,48.116568,-122.750466,-28443,0.24,196.67,15.96,0.00,0.00,0.00,0.00,0.28,138.05,0.00,0.00,0.00,0.28,318.05,-0.19,0.21,None
06,48.116574,-122.750570,-29075,0.28,219.44,15.87,0.00,0.00,0.00,0.00,0.46,266.46,0.00,0.00,0.00,0.46,86.46,0.46,0.03,None
07,48.116593,-122.750426,-24540,0.45,313.92,15.78,0.00,0.00,0.00,0.00,1.53,233.84,0.00,0.00,0.00,1.53,53.84,1.23,0.90,None
08,48.116574,-122.750521,-28977,0.43,7.89,15.92,0.00,0.00,0.00,0.00,0.73,254.63,0.00,0.00,0.00,0.73,74.63,0.71,0.19,None
09,48.116556,-122.750501,-21083,0.88,297.55,15.89,0.00,0.00,0.00,0.00,0.44,82.35,0.00,0.00,0.00,0.44,262.35,-0.43,-0.06,None
03:09,48.116567,-122.750495,-25376,0.26,337.74,16.12,0.00,0.00,0.00,0.00,0.11,128.52,0.00,0.00,0.00,0.11,308.52,-0.08,0.07,None
08:09,48.116570,-122.750514,-19727,0.13,124.17,15.54,0.00,0.00,0.00,0.00,0.11,304.17,0.00,0.00,0.00,0.11,124.17,0.09,-0.06,None
,48.116581,-122.750516,-23141,0.13,190.72,16.19,0.00,0.00,0.00,0.00,0.33,358.19,0.00,0.00,0.00,0.33,178.19,0.01,-0.33,None
,48.116588,-122.750498,-29823,0.42,357.80,15.77,0.00,0.00,0.00,0.00,1.30,183.35,0.00,0.00,0.00,1.30,3.35,0.08,1.30,None
,48.116528,-122.750541,-23551,0.58,347.28,15.94,0.00,0.00,0.00,0.00,0.29,272.06,0.00,0.00,0.00,0.29,92.06,0.29,-0.01,None
,48.116559,-122.750485,-19232,0.11,337.13,15.94,0.00,0.00,0.00,0.00,0.32,157.13,0.00,0.00,0.00,0.32,337.13,-0.12,0.29,None
,48.116542,-122.750506,-22052,0.01,162.75,15.01,0.00,0.00,0.00,0.00,0.70,9.99,0.00,0.00,0.00,0.70,189.99,-0.12,-0.69,None
,48.116545,-122.750503,-21216,0.16,229.56,135.51,0.00,0.00,0.00,0.00,0.16,49.56,0.00,0.00,0.00,0.16,229.56,-0.12,-0.10,None
,48.116535,-122.750500,-21974,0.38,256.37,135.57,0.00,0.00,0.00,0.00,0.38,76.37,0.00,0.00,0.00,0.38,256.37,-0.37,-0.09,None
,48.116585,-122.750553,-26736,0.11,310.51,15.57,0.00,0.00,0.00,0.00,0.29,141.30,0.00,0.00,0.00,0.29,321.30,-0.18,0.23,None
,48.116568,-122.750476,-19224,0.54,19.96,16.00,0.00,0.00,0.00,0.00,0.24,299.82,0.00,0.00,0.00,0.24,119.82,0.21,-0.12,None
,48.116557,-122.750469,-18836,0.44,137.43,14.87,0.00,0.00,0.00,0.00,0.50,264.36,0.00,0.00,0.00,0.50,84.36,0.50,0.05,None
03:,48.116562,-122.750500,-22327,0.05,56.07,15.32,0.00,0.00,0.00,0.00,0.10,236.07,0.00,0.00,0.00,0.10,56.07,0.08,0.05,None
08:,48.116543,-122.750499,-19375,0.60,167.68,135.10,0.00,0.00,0.00,0.00,0.60,347.68,0.00,0.00,0.00,0.60,167.68,0.13,-0.58,None
,48.116595,-122.750535,-25955,0.40,93.20,135.18,0.00,0.00,0.00,0.00,0.40,273.20,0.00,0.00,0.00,0.40,93.20,0.40,-0.02,None
,48.116566,-122.750509,-19298,0.54,152.62,15.53,0.00,0.00,0.00,0.00,0.28,328.24,0.00,0.00,0.00,0.28,148.24,0.15,-0.24,None
,48.116582,-122.750551,-23098,0.06,230.99,15.36,0.00,0.00,0.00,0.00,0.29,34.23,0.00,0.00,0.00,0.29,214.23,-0.17,-0.24,None
,48.116578,-122.750531,-21141,0.12,210.21,135.14,0.00,0.00,0.00,0.00,0.12,30.21,0.00,0.00,0.00,0.12,210.21,-0.06,-0.10,None
,48.116579,-122.750494,-19087,0.32,17.77,15.58,0.00,0.00,0.00,0.00,0.24,197.77,0.00,0.00,0.00,0.24,17.77,0.07,0.23,None
,48.116604,-122.750570,-30402,0.39,290.84,135.07,0.00,0.00,0.00,0.00,0.39,110.84,0.00,0.00,0.00,0.39,290.84,-0.36,0.14,None
,48.116563,-122.750486,-22153,0.18,345.36,14.81,0.00,0.00,0.00,0.00,0.17,165.36,0.00,0.00,0.00,0.17,345.36,-0.04,0.17,None
,48.116502,-122.750438,-10852,0.28,139.57,15.42,0.00,0.00,0.00,0.00,0.52,331.04,0.00,0.00,0.00,0.52,151.04,0.25,-0.45,None
,48.116596,-122.750532,-26869,0.84,279.42,15.23,0.00,0.00,0.00,0.00,0.52,116.64,0.00,0.00,0.00,0.52,296.64,-0.47,0.23,None
,48.116559,-122.750466,-22291,0.32,10.22,135.08,0.00,0.00,0.00,0.00,0.32,190.22,0.00,0.00,0.00,0.32,10.22,0.06,0.32,None
00:03:,48.116566,-122.750548,-25625,0.49,276.77,15.08,0.00,0.00,0.00,0.00,0.43,88.56,0.00,0.00,0.00,0.43,268.56,-0.43,-0.01,None
00:08:,48.116549,-122.750488,-19409,0.55,94.46,14.92,0.00,0.00,0.00,0.00,0.52,247.79,0.00,0.00,0.00,0.52,67.79,0.48,0.20,None
00:,48.116547,-122.750461,-18597,0.23,228.23,15.20,0.00,0.00,0.00,0.00,0.12,48.23,0.00,0.00,0.00,0.12,228.23,-0.09,-0.08,None
00:,48.116543,-122.750440,-12466,0.13,195.69,15.27,0.00,0.00,0.00,0.00,0.20,55.54,0.00,0.00,0.00,0.20,235.54,-0.16,-0.11,None
00:,48.116555,-122.750466,-16513,0.19,288.96,135.11,0.00,0.00,0.00,0.00,0.19,108.96,0.00,0.00,0.00,0.19,288.96,-0.18,0.06,None
00:,48.116578,-122.750477,-24191,0.05,192.45,15.49,0.00,0.00,0.00,0.00,0.21,12.45,0.00,0.00,0.00,0.21,192.45,-0.05,-0.21,None
00:,48.116578,-122.750508,-22386,0.11,251.26,135.27,0.00,0.00,0.00,0.00,0.11,71.26,0.00,0.00,0.00,0.11,251.26,-0.11,-0.04,None
00:,48.116569,-122.750511,-26843,0.09,125.17,135.19,0.00,0.00,0.00,0.00,0.09,305.17,0.00,0.00,0.00,0.09,125.17,0.07,-0.05,None
00:,48.116541,-122.750460,-17725,0.25,270.58,15.70,0.00,0.00,0.00,0.00,0.22,41.06,0.00,0.00,0.00,0.22,221.06,-0.14,-0.17,None
00:,48.116563,-122.750498,-18199,0.13,287.83,135.78,0.00,0.00,0.00,0.00,0.13,107.83,0.00,0.00,0.00,0.13,287.83,-0.12,0.04,None
00:,48.116572,-122.750495,-19281,0.51,296.75,15.68,0.00,0.00,0.00,0.00,0.58,94.55,0.00,0.00,0.00,0.58,274.55,-0.58,0.05,None
00:,48.116511,-122.750551,-21991,0.86,283.58,135.68,0.00,0.00,0.00,0.00,0.86,103.58,0.00,0.00,0.00,0.86,283.58,-0.84,0.20,None
01:03:,48.116527,-122.750468,-18045,0.32,338.69,135.55,0.00,0.00,0.00,0.00,0.32,158.69,0.00,0.00,0.00,0.32,338.69,-0.12,0.30,None
01:08:,48.116522,-122.750368,-20384,0.25,178.00,135.58,0.00,0.00,0.00,0.00,0.25,358.00,0.00,0.00,0.00,0.25,178.00,0.01,-0.25,None
01:,48.116495,-122.750450,-27061,0.81,280.55,15.73,0.00,0.00,0.00,0.00,0.75,80.32,0.00,0.00,0.00,0.75,260.32,-0.74,-0.13,None
01:,48.116577,-122.750495,-18237,0.13,315.90,135.32,0.00,0.00,0.00,0.00,0.13,135.90,0.00,0.00,0.00,0.13,315.90,-0.09,0.10,None
01:,48.116593,-122.750512,-16145,0.13,313.22,15.68,0.00,0.00,0.00,0.00,0.21,133.22,0.00,0.00,0.00,0.21,313.22,-0.15,0.14,None
01:,48.116573,-122.750466,-19750,0.45,2.19,15.68,0.00,0.00,0.00,0.00,0.26,182.19,0.00,0.00,0.00,0.26,2.19,0.01,0.26,None
01:,48.116553,-122.750514,-21600,1.17,92.57,15.25,0.00,0.00,0.00,0.00,0.56,293.73,0.00,0.00,0.00,0.56,113.73,0.51,-0.23,None
01:,48.116551,-122.750452,-15378,0.10,107.18,15.61,0.00,0.00,0.00,0.00,0.18,283.65,0.00,0.00,0.00,0.18,103.65,0.17,-0.04,None
01:,48.116562,-122.750544,-21707,0.09,225.04,15.82,0.00,0.00,0.00,0.00,0.35,19.20,0.00,0.00,0.00,0.35,199.20,-0.11,-0.33,None
01:,48.116544,-122.750503,-21930,0.36,170.18,15.91,0.00,0.00,0.00,0.00,0.57,354.68,0.00,0.00,0.00,0.57,174.68,0.05,-0.56,None
01:,48.116581,-122.750533,-19392,0.07,111.02,15.46,0.00,0.00,0.00,0.00,0.35,296.06,0.00,0.00,0.00,0.35,116.06,0.31,-0.15,None
